epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
70,2724.37,0.70594,0.50858,0.97036,0.95953,0.94835,0.97868,0.79445,0.63427,0.32573,0.9212,0.000598531,0.000598531,0.000598531
71,3631.34,0.68022,0.5045,0.95802,0.96231,0.95276,0.97837,0.79661,0.62364,0.31453,0.92086,0.000594031,0.000594031,0.000594031
72,4537.05,0.66883,0.56822,0.96083,0.95786,0.95905,0.97694,0.79543,0.61836,0.31377,0.92314,0.000589532,0.000589532,0.000589532
73,5444.32,0.66133,0.46571,0.96873,0.96228,0.96514,0.98046,0.80408,0.61695,0.29751,0.92301,0.000585032,0.000585032,0.000585032
74,6351.18,0.64044,0.44762,0.96692,0.96289,0.96827,0.98023,0.79894,0.60216,0.29324,0.92493,0.000580533,0.000580533,0.000580533
75,7259.95,0.62937,0.4417,0.95942,0.96465,0.95781,0.97937,0.80396,0.61145,0.2997,0.92947,0.000576033,0.000576033,0.000576033
76,8168.77,0.61615,0.43234,0.95393,0.96568,0.96652,0.98103,0.80354,0.60308,0.29085,0.92861,0.000571534,0.000571534,0.000571534
77,9079.49,0.63454,0.42883,0.96676,0.96748,0.96692,0.9823,0.80939,0.60648,0.29954,0.94044,0.000567034,0.000567034,0.000567034
78,9990.28,0.62868,0.42813,0.97214,0.96201,0.97257,0.98334,0.80813,0.59892,0.29465,0.93815,0.000562535,0.000562535,0.000562535
79,10901,0.62197,0.42428,0.96756,0.96378,0.96628,0.97958,0.81043,0.60248,0.30137,0.94666,0.000558035,0.000558035,0.000558035
80,11810.9,0.6179,0.52396,0.96918,0.95092,0.96325,0.97484,0.78659,0.6101,0.37534,0.95855,0.000553536,0.000553536,0.000553536
81,12721.7,0.6133,0.45359,0.97743,0.96409,0.96265,0.9802,0.80333,0.5915,0.30748,0.95555,0.000549036,0.000549036,0.000549036
82,13632.1,0.61061,0.41769,0.97582,0.95752,0.97174,0.98062,0.81015,0.58848,0.30595,0.96159,0.000544536,0.000544536,0.000544536
83,14540.6,0.60751,0.40971,0.97449,0.96395,0.96952,0.98184,0.80708,0.59313,0.29665,0.9592,0.000540037,0.000540037,0.000540037
84,15446.4,0.5989,0.40485,0.96934,0.96698,0.96439,0.98206,0.81595,0.5999,0.29554,0.97107,0.000535537,0.000535537,0.000535537
85,16353.9,0.60401,0.3981,0.97361,0.95616,0.9707,0.98293,0.815,0.59829,0.29369,0.97038,0.000531038,0.000531038,0.000531038
86,17261.1,0.60499,0.56429,0.9761,0.95738,0.9608,0.97689,0.80115,0.59196,0.31623,0.97211,0.000526538,0.000526538,0.000526538
87,18167.7,0.59262,0.42078,0.97235,0.95897,0.96885,0.98203,0.81684,0.58172,0.28703,0.98248,0.000522039,0.000522039,0.000522039
88,19073.9,0.60415,0.40649,0.99019,0.95866,0.97373,0.97974,0.80888,0.58596,0.27768,0.98186,0.000517539,0.000517539,0.000517539
89,19980.9,0.5955,0.41175,0.97655,0.96286,0.97235,0.98142,0.80925,0.58984,0.28132,0.9716,0.00051304,0.00051304,0.00051304
90,20887.5,0.59694,0.40037,0.97893,0.96031,0.96865,0.98328,0.82385,0.57995,0.27186,0.97602,0.00050854,0.00050854,0.00050854
91,21792.8,0.59291,0.39606,0.98015,0.96573,0.971,0.98253,0.81039,0.57401,0.26894,0.96624,0.00050404,0.00050404,0.00050404
92,22692.5,0.58835,0.38715,0.9706,0.96394,0.96978,0.98226,0.8236,0.57917,0.26832,0.97441,0.000499541,0.000499541,0.000499541
93,23596.5,0.58007,0.42386,0.97488,0.96153,0.97493,0.98191,0.81041,0.57211,0.27472,0.99682,0.000495041,0.000495041,0.000495041
94,24503,0.58002,0.40892,0.97873,0.96127,0.9665,0.98187,0.81354,0.57288,0.27708,0.98915,0.000490542,0.000490542,0.000490542
95,25408.5,0.56416,0.38909,0.96179,0.96179,0.96469,0.98001,0.81802,0.57619,0.27305,0.99124,0.000486042,0.000486042,0.000486042
96,26313.5,0.59125,0.39347,0.9787,0.96599,0.97309,0.98554,0.82921,0.5694,0.26828,0.96896,0.000481543,0.000481543,0.000481543
97,27220,0.57137,0.38739,0.96702,0.95946,0.97152,0.98276,0.82393,0.56839,0.26734,0.98073,0.000477043,0.000477043,0.000477043
98,28126,0.58165,0.38787,0.97075,0.96323,0.97266,0.98272,0.83257,0.56788,0.26204,0.97154,0.000472544,0.000472544,0.000472544
99,29033.1,0.56532,0.37745,0.95712,0.96976,0.97743,0.98274,0.83441,0.55545,0.25446,0.97278,0.000468044,0.000468044,0.000468044
100,29934.1,0.57839,0.39064,0.96756,0.96885,0.96771,0.98242,0.82266,0.56274,0.26104,0.97377,0.000463545,0.000463545,0.000463545
101,30833.7,0.56581,0.37719,0.96444,0.9639,0.97341,0.98319,0.83174,0.56241,0.25875,0.98234,0.000459045,0.000459045,0.000459045
102,31739.5,0.56673,0.3898,0.96718,0.96415,0.9729,0.98313,0.83269,0.55355,0.25835,0.97623,0.000454545,0.000454545,0.000454545
103,32645.3,0.55668,0.37477,0.95289,0.96907,0.97009,0.98394,0.83087,0.55423,0.25906,0.9764,0.000450046,0.000450046,0.000450046
104,33550.5,0.57056,0.43096,0.97143,0.96895,0.97645,0.98358,0.82576,0.55631,0.25841,0.98519,0.000445546,0.000445546,0.000445546
105,34456.7,0.57184,0.38332,0.96659,0.9673,0.97535,0.98415,0.8311,0.55352,0.25958,0.97919,0.000441047,0.000441047,0.000441047
106,989.821,0.55176,0.37193,0.9679,0.96021,0.97714,0.98373,0.82766,0.5511,0.25354,0.98155,0.000436547,0.000436547,0.000436547
107,1933.59,0.55978,0.47611,0.96685,0.96493,0.97073,0.98158,0.82593,0.55563,0.26589,0.98839,0.000432048,0.000432048,0.000432048
108,2888.51,0.55905,0.36875,0.96793,0.97348,0.97129,0.98296,0.8284,0.55665,0.25664,0.98626,0.000427548,0.000427548,0.000427548
109,3869.13,0.5541,0.37338,0.96306,0.97246,0.97319,0.98271,0.82814,0.55232,0.25844,0.98135,0.000423049,0.000423049,0.000423049
110,4796.24,0.54641,0.39862,0.95567,0.96497,0.97367,0.9811,0.8337,0.54547,0.2612,0.9786,0.000418549,0.000418549,0.000418549
111,5772.22,0.55046,0.36403,0.96175,0.96841,0.97488,0.9813,0.83859,0.53958,0.25364,0.95646,0.000414049,0.000414049,0.000414049
112,6670.91,0.52922,0.35475,0.94987,0.96601,0.97753,0.98218,0.84066,0.54162,0.24681,0.96579,0.00040955,0.00040955,0.00040955
113,7568.98,0.52403,0.34771,0.94624,0.96677,0.97345,0.98138,0.83522,0.53988,0.25237,0.97529,0.00040505,0.00040505,0.00040505
