epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
186,170969,0.37294,0.27696,0.89016,0.9779,0.9795,0.98611,0.88602,0.42919,0.19985,0.95866,7.65832e-05,7.65832e-05,7.65832e-05
187,171911,0.37461,0.29416,0.89495,0.97676,0.98051,0.9856,0.88311,0.4311,0.20152,0.96018,7.20837e-05,7.20837e-05,7.20837e-05
188,172918,0.37056,0.28132,0.88917,0.9753,0.97975,0.98572,0.88238,0.42814,0.1989,0.95962,6.75841e-05,6.75841e-05,6.75841e-05
189,173991,0.3636,0.27305,0.88235,0.97483,0.98047,0.98525,0.88277,0.42793,0.2001,0.96067,6.30846e-05,6.30846e-05,6.30846e-05
190,175031,0.36311,0.27823,0.8859,0.97755,0.98036,0.98527,0.88411,0.42643,0.19795,0.95942,5.85851e-05,5.85851e-05,5.85851e-05
191,176055,0.32222,0.19715,0.84139,0.97337,0.98137,0.98548,0.8795,0.44075,0.20291,0.96274,5.40855e-05,5.40855e-05,5.40855e-05
192,177067,0.31644,0.19149,0.84134,0.97508,0.98124,0.98582,0.88072,0.43976,0.20335,0.96339,4.9586e-05,4.9586e-05,4.9586e-05
193,178011,0.30641,0.18877,0.8353,0.97614,0.97985,0.98599,0.88137,0.43617,0.20354,0.96238,4.50864e-05,4.50864e-05,4.50864e-05
194,178961,0.30458,0.22213,0.83563,0.97588,0.97906,0.98557,0.882,0.4371,0.20358,0.96444,4.05869e-05,4.05869e-05,4.05869e-05
195,179918,0.30207,0.18397,0.83226,0.97486,0.98057,0.9851,0.88208,0.43462,0.20352,0.9635,3.60873e-05,3.60873e-05,3.60873e-05
196,180869,0.30031,0.1872,0.83679,0.97687,0.98003,0.98553,0.8839,0.43309,0.20209,0.96188,3.15878e-05,3.15878e-05,3.15878e-05
197,181820,0.29415,0.18109,0.83648,0.97631,0.98141,0.98536,0.8837,0.433,0.20238,0.96217,2.70882e-05,2.70882e-05,2.70882e-05
198,182723,0.29544,0.18421,0.83203,0.97633,0.98135,0.98534,0.88338,0.43265,0.20216,0.96193,2.25887e-05,2.25887e-05,2.25887e-05
199,183620,0.28617,0.17725,0.83131,0.97534,0.97985,0.9852,0.88361,0.43129,0.20099,0.9624,1.80891e-05,1.80891e-05,1.80891e-05
200,184518,0.29178,0.17935,0.82855,0.97654,0.98009,0.9853,0.88298,0.4319,0.20123,0.96307,1.35896e-05,1.35896e-05,1.35896e-05
