epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
89,7164.28,0.4506,0.32051,0.86013,0.97245,0.96799,0.98119,0.87285,0.48818,0.26319,0.90339,0.00051304,0.00051304,0.00051304
90,7244.43,0.43468,0.31536,0.85745,0.97428,0.97594,0.98275,0.87489,0.48902,0.2573,0.91028,0.00050854,0.00050854,0.00050854
91,7324.69,0.44312,0.31219,0.8611,0.97234,0.97276,0.98168,0.87712,0.48573,0.25827,0.90255,0.00050404,0.00050404,0.00050404
92,7404.98,0.45237,0.31736,0.86002,0.97249,0.97425,0.98242,0.87575,0.48139,0.26471,0.90422,0.000499541,0.000499541,0.000499541
93,7485.3,0.4368,0.31028,0.85462,0.97231,0.97386,0.98324,0.87579,0.47912,0.26008,0.90568,0.000495041,0.000495041,0.000495041
94,7565.41,0.42963,0.30926,0.85524,0.97599,0.97405,0.98266,0.87667,0.47418,0.25727,0.9013,0.000490542,0.000490542,0.000490542
95,7645.58,0.43921,0.31106,0.86054,0.97504,0.97178,0.9833,0.88104,0.47167,0.25502,0.90402,0.000486042,0.000486042,0.000486042
96,7725.88,0.42113,0.2983,0.84945,0.96783,0.97853,0.98313,0.88381,0.47119,0.25294,0.90955,0.000481543,0.000481543,0.000481543
97,7806.4,0.43271,0.31734,0.85415,0.97948,0.97043,0.98369,0.88101,0.47633,0.25653,0.91016,0.000477043,0.000477043,0.000477043
98,7888.44,0.4162,0.30127,0.85001,0.9769,0.97182,0.98333,0.88352,0.47287,0.25256,0.90482,0.000472544,0.000472544,0.000472544
99,7978.67,0.43118,0.29998,0.85269,0.97018,0.97539,0.98189,0.88019,0.46857,0.25471,0.90704,0.000468044,0.000468044,0.000468044
100,8070.4,0.42358,0.30861,0.85109,0.97152,0.96961,0.98232,0.88142,0.46884,0.24987,0.90646,0.000463545,0.000463545,0.000463545
101,8159.45,0.42215,0.29757,0.85161,0.97412,0.97158,0.98231,0.88192,0.47174,0.25312,0.9073,0.000459045,0.000459045,0.000459045
102,8248.55,0.4095,0.29882,0.84796,0.97468,0.97503,0.98343,0.88462,0.46816,0.24993,0.91026,0.000454545,0.000454545,0.000454545
103,8337.12,0.41887,0.30015,0.85146,0.96947,0.97813,0.98282,0.88557,0.46826,0.25715,0.90837,0.000450046,0.000450046,0.000450046
104,8425.6,0.41914,0.30279,0.8525,0.96837,0.97611,0.98238,0.88171,0.46832,0.25632,0.90586,0.000445546,0.000445546,0.000445546
105,8513.92,0.41089,0.2984,0.84868,0.96555,0.97786,0.98133,0.88098,0.47217,0.25402,0.90868,0.000441047,0.000441047,0.000441047
106,8602.36,0.42668,0.30288,0.85734,0.97089,0.97467,0.98282,0.88284,0.4644,0.24786,0.90875,0.000436547,0.000436547,0.000436547
107,8690.7,0.42364,0.29643,0.85527,0.97154,0.97629,0.98244,0.88695,0.47025,0.25544,0.90761,0.000432048,0.000432048,0.000432048
108,8775.95,0.40059,0.28466,0.84473,0.96552,0.97857,0.98352,0.8884,0.46145,0.24916,0.905,0.000427548,0.000427548,0.000427548
109,8856.86,0.42979,0.30173,0.85545,0.97592,0.97138,0.98306,0.88052,0.45589,0.24473,0.90557,0.000423049,0.000423049,0.000423049
110,8945.74,0.39734,0.285,0.84427,0.97573,0.97424,0.98266,0.89062,0.45285,0.24973,0.90426,0.000418549,0.000418549,0.000418549
111,9039.13,0.39217,0.28097,0.84141,0.97306,0.97637,0.98348,0.88746,0.45484,0.2435,0.90618,0.000414049,0.000414049,0.000414049
112,9131.84,0.39043,0.28223,0.84273,0.97077,0.97866,0.98335,0.88511,0.45856,0.24596,0.90889,0.00040955,0.00040955,0.00040955
113,9215.88,0.3874,0.28194,0.83921,0.97268,0.97115,0.98115,0.8846,0.46127,0.25144,0.91395,0.00040505,0.00040505,0.00040505
114,9297.92,0.39069,0.2846,0.84101,0.97302,0.97192,0.98097,0.88476,0.45525,0.24928,0.90846,0.000400551,0.000400551,0.000400551
115,9383.51,0.39619,0.28783,0.84516,0.97119,0.98055,0.98465,0.88332,0.46051,0.24165,0.91101,0.000396051,0.000396051,0.000396051
116,9469.42,0.38146,0.28078,0.84045,0.97158,0.97565,0.98301,0.88829,0.45391,0.24512,0.90874,0.000391552,0.000391552,0.000391552
117,9555.33,0.38189,0.26957,0.83795,0.97688,0.96997,0.98299,0.88717,0.45075,0.24681,0.91168,0.000387052,0.000387052,0.000387052
118,9641.26,0.3789,0.27149,0.83968,0.97441,0.97405,0.98336,0.89045,0.44409,0.24377,0.90581,0.000382553,0.000382553,0.000382553
119,9727.39,0.3891,0.28059,0.84227,0.97196,0.97389,0.98196,0.89139,0.44131,0.24238,0.9044,0.000378053,0.000378053,0.000378053
